"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","stacie hankins","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 26, 2022","United States","Awesome!!!","","Awesome product & great price!!!!","","https://www.amazon.com/gp/profile/amzn1.account.AFDD4P466UVVPMKOMKQIRPUKUKKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=261&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2ZQI7N9HUZ3G7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Aubree Gabriel","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 13, 2019","United States","These taste great and get the job done. My nine year old was told by our doctor to try these and he now asks for them. He realizes they help him and he likes the taste.","","Taste good and they work","","https://www.amazon.com/gp/profile/amzn1.account.AENDSSYR6RF2YAY7XIZUCK6M7UOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=134&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2UP15ZYR0SJE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Willie","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","September 14, 2020","United States","You have to take the pill early enough to work but expect side effect such as next day tireness because the time release on the pill","","All night sleep and then some","","https://www.amazon.com/gp/profile/amzn1.account.AHJHOZVQGPUTNXRL3P62O3NULLAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=77&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2IPFHETO7UFU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Lewis Kuperman","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","September 29, 2022","United States","Tried a few times. Tried different doses. Bad dreams man.","","Bad dreams","","https://www.amazon.com/gp/profile/amzn1.account.AEP6AKKOKNNLSLP2MS5C4PBUNUVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=69&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/ROWO44C95FSCW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","glenna smothermon","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 13, 2019","United States ","Helps me a lot to get a good nights sleep!!","","Great Night’s Sleep!!!","","https://www.amazon.com/gp/profile/amzn1.account.AFN7PHZGNXCWBVZIFB4KMF4VXDYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=175&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RGC4VR6NI67WT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Annie","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 20, 2022","United States ","I'm a chronic insomniac and although l have tried many types of non-RX options for sleep, this 5mg dose of a single gummi, does the trick.","","Yes! It works for me...","1","https://www.amazon.com/gp/profile/amzn1.account.AHBU5G7GR6RIYV3ERRZXXZ67MASQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=253&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3GU7CSV3W02US/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Jennifer Fouts","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 07, 2020","United States","Great product","","Great product","","https://www.amazon.com/gp/profile/amzn1.account.AH5G5QMAGY4TXC32OOH7AJO3VT6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=174&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1O67SQCQBDB7J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","George","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 07, 2019","United States","Great taste and man do I sleep better, and I'm only eating one.","","Great tasteing","","https://www.amazon.com/gp/profile/amzn1.account.AHFLO3DFME5YXVIWGKH4RWFGSIDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=176&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2D9YAODRFUGDW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","pocketrocket","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 17, 2020","United States ","I really like the speed of the way they work. Great taste and texture as well","","Wonderful","","https://www.amazon.com/gp/profile/amzn1.account.AHXMHO3SHF4PKTXQZ4QC7DLCDWJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=148&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3TOKMJF3XNERJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Tristan","","","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","February 16, 2022","United States","I’ve been taking these for a few months now. I bought these from Costco because I had trouble saying asleep during the night. After the first night of taking these, I slept all night. BUT, for me personally they work too well. I can sleep all night now problem, but it’s in the morning times where I have a very hard time getting out of bed. Sure, I’ve always done that, but since I’ve taken these it’s gotten worse. But I’m still going to take them","","Very great but….","","https://www.amazon.com/gp/profile/amzn1.account.AEL3YLWPTGXM2ADJWXU4VXGUHO4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=226&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2NKXE0RZPLAZO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","myiah starling","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","November 03, 2022","United States","I love this product. I normally use it every other night. I have a hard time sleeping. It allows me to get proper sleep. I only take 1","","Great sleep Aid","","https://www.amazon.com/gp/profile/amzn1.account.AHHMFTWLWWOHXRO5QIC3V7QBAJNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=13&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RKGS5H7YZMA32/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Jessica McGrane","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 28, 2022","United States ","These taste great and work great! Very reliable brand","","Yum!","","https://www.amazon.com/gp/profile/amzn1.account.AGZWHMUNPY6OII5PPFDJTMDAOAHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=61&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1ZOW70XN1KESE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Lucy","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","December 31, 2019","United States","Sticker on top says Invalid serial number Damaged Do not sell. Amazon rejected my complaint ? Did not meet review guidelines. This product should not have been sold.","","Damaged do not sell","","https://www.amazon.com/gp/profile/amzn1.account.AH6B2OLGEJNQT3OKPIQO7EMSS2WA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=225&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3FFTDPWVKQW3D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Lhadi","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 27, 2020","United States","I purchased these gummies because I work nights and have for quite some time now,but recently I've been having difficulty falling asleep when I get home in the mornings..I wanted something that was effective and tasted good. These are perfect and my 4 year old loves them too;-)...( nite-night)","","Finally-- Sonething that WORKS!!","","https://www.amazon.com/gp/profile/amzn1.account.AENMOVORRUD3LXKJB5WCHRG6KHDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=77&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RC1J1UC7NSXOR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Clint Heckner","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 04, 2020","United States ","Product tastes great compared to other melatonin gummies that I have tried","","Great Taste, Desires Effect","","https://www.amazon.com/gp/profile/amzn1.account.AGYUEID52H5SEAAB7JUBJBYNNBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=152&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3RCGT0I1M10H8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","joshua mark prince","","","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 16, 2018","United States","I buy these from Walmart mind you, but these are like taking prescription sleeping pills. I have very extreme insomnia and almost nothing Over the counter works for me. But I use these every night and they taste very good and are very strong good for keeping you asleep long enough to get rest u need and not overpowering like prescription sleeping pills. I have taken Nature Made Melatonin pills and the Natrol gummies are so much stronger!!","","The Best Melatonin supplement I've ever taken!*!*","1","https://www.amazon.com/gp/profile/amzn1.account.AHIDABQT4OMBGLZ245BXYPJ6QQPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=237&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3ELHUN0SGI5VS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Bookish Becks","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 20, 2020","United States ","I personally really like these. They are tasty, and I fall asleep pretty quickly. I like the 10mg dose.","","Tasty and effective","","https://www.amazon.com/gp/profile/amzn1.account.AHFV2BFAKV4ULUCH5CKICKHIRIPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=131&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1K6JEY65QSCLJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Jarrod","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","October 25, 2022","United States","We’ve been ordering and buying Natrol melatonin gummies for the last several years. It seems that sometime in the last two years or so, they have had a complete collapse in quality control. Most people buy Natrol because they think it is going to taste good, the gummy will be consistent, and the melatonin within will help them fall asleep and stay asleep. However, the former two facts, have been leaving a lot to be desired. The taste and consistency lately has been unpredictable and sometimes downright awful. We have switched to another brand.","","Natrol needs to work on their QC.","","https://www.amazon.com/gp/profile/amzn1.account.AFEFAY3EAC5RGWO5YR3ASGIX44EQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=40&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2H779SLSBWZL8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Amazon Customer","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 03, 2022","United States","Love these. Ive tried several brands. This one is by far best in every way.","","Best Melatonin","","https://www.amazon.com/gp/profile/amzn1.account.AF4FLIWA3IJDD2O7OFGYVOGKKMIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=58&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/REVECE263GCHY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
